week,brand,model,channel,sku,sku_status,units_sold,gross_sales,gmv,nlc,sales_nlc,category_l0,category_l1,category_l2
Week 2,Audio Array,AA-25M,1p Sales,FBA79903,,0,0,,,,,,
Week 2,Audio Array,AI-12,1p Sales,FBA79105,,10,13527.992,,,,,,
Week 2,Audio Array,PB-08 (AM-C1 + AI-04),1p Sales,FBA79844,,0,0,,,,,,
Week 2,Audio Array,AC-3XL,1p Sales,FBA79820,,10,4489.9472,,,,,,
Week 2,Audio Array,AM-C7,1p Sales,FBA75681,,0,0,,,,,,
Week 2,Audio Array,AA-20,1p Sales,FBA78974,,1,2148.9924,,,,,,
Week 2,Audio Array,AM-W14,1p Sales,FBA75691,,0,0,,,,,,
Week 2,Audio Array,AA-03,1p Sales,FBA75683,,9,4490.9856,,,,,,
Week 2,Audio Array,AH-40 SL,1p Sales,FBA79838,,26,31173.948,,,,,,
Week 2,Audio Array,AA-06,1p Sales,FBA76597,,5,6495.0032,,,,,,
Week 2,Audio Array,AM-C47,1p Sales,FBA79783,,2,5998.0108,,,,,,
Week 2,Audio Array,AM-C6,1p Sales,FBA75680,,1,1919.0104,,,,,,
Week 2,Audio Array,AM-C3,1p Sales,FBA75675,,12,10759.9598,,,,,,
Week 2,Audio Array,AM-C11,1p Sales,FBA75692,,0,0,,,,,,
Week 2,Audio Array,AM-C42,1p Sales,FBA79010,,0,0,,,,,,
Week 2,Audio Array,AM-W11,1p Sales,FBA75687,,0,0,,,,,,
Week 2,Audio Array,AM-C45 Pro,1p Sales,FBA79653,,0,0,,,,,,
Week 2,Audio Array,AI-03,1p Sales,FBA76863,,0,0,,,,,,
Week 2,Audio Array,AM-C4,1p Sales,FBA75676,,0,0,,,,,,
Week 2,Audio Array,GB-05 (AM-C43 + AI-06),1p Sales,FBA79832,,0,0,,,,,,
Week 2,Audio Array,AM-C3a,1p Sales,FBA79016,,5,3511.0074,,,,,,
Week 2,Audio Array,AA-22,1p Sales,FBA78976,,7,25892.9996,,,,,,
Week 2,Audio Array,AM-W21,1p Sales,FBA79722,,0,0,,,,,,
Week 2,Audio Array,AM-C11X,1p Sales,FBA78925,,2,7297.9932,,,,,,
Week 2,Audio Array,AM-C41,1p Sales,FBK79009,,5,8048.9924,,,,,,
Week 2,Audio Array,AM-C40,1p Sales,FBA78961,,1,2499.004,,,,,,
Week 2,Audio Array,AM-C30,1p Sales,FBA78203,,0,0,,,,,,
Week 2,Audio Array,AM-W19,1p Sales,FBA79815,,,,,,,,,
Week 2,Audio Array,AM-C20,1p Sales,FBA76723,,1,1348.9996,,,,,,
Week 2,Audio Array,AM-C13,1p Sales,FBA76716,,0,0,,,,,,
Week 2,Audio Array,AM-C33,1p Sales,FBA78420,,0,0,,,,,,
Week 2,Audio Array,AM-S2,1p Sales,FBA79848,,0,0,,,,,,
Week 2,Audio Array,AM-C11 Pro,1p Sales,FBA79654,,1,5198.9974,,,,,,
Week 2,Audio Array,A3-XLR,1p Sales,FBA79956,,0,0,,,,,,
Week 2,Audio Array,AM-W10,1p Sales,FBA75686,,0,0,,,,,,
Week 2,Audio Array,AM-C50,1p Sales,FBA79995,,0,0,,,,,,
Week 2,Audio Array,AM-C49,1p Sales,FBA79996,,0,0,,,,,,
Week 2,Audio Array,AM-C51,1p Sales,FBA80009,,0,0,,,,,,
Week 2,Audio Array,AM-C52,1p Sales,FBA80010,,0,0,,,,,,
Week 2,Audio Array,AK-37-B,1p Sales,FBA79979,,0,0,,,,,,
Week 2,Audio Array,AA-19WL,1p Sales,FBA79356,,2,9997.9984,,,,,,
Week 2,Audio Array,AM-W33 Pro,1p Sales,FBA80002,,0,0,,,,,,
Week 2,Audio Array,AM-W20,1p Sales,FBA79444,,0,0,,,,,,
Week 2,Audio Array,AK-37-W,1p Sales,FBA79980,,0,0,,,,,,
Week 2,Audio Array,AK-61 Neo,1p Sales,FBA79981,,0,0,,,,,,
Week 2,Audio Array,AK-61 Pro,1p Sales,FBA79982,,0,0,,,,,,
Week 2,Audio Array,AM-W48,1p Sales,FBA79983,,0,0,,,,,,
Week 2,Audio Array,MT-12,1p Sales,FBA80007,,0,0,,,,,,
Week 2,Audio Array,AM-W32 Pro,1p Sales,FBA80003,,0,0,,,,,,
Week 2,Audio Array,AM-W36 Pro,1p Sales,FBA80004,,0,0,,,,,,
Week 2,Audio Array,JTG800,1p Sales,FBA79999,,0,0,,,,,,
Week 2,Audio Array,T-835,1p Sales,FBA80005,,0,0,,,,,,
Week 2,Audio Array,AM-W20,1p Sales,FBA79444,,0,0,,,,,,
Week 2,Audio Array,AM-C27,1p Sales,FBA76730,,0,0,,,,,,
Week 2,Audio Array,AM-W46,1p Sales,FBA79230,,0,0,,,,,,
Week 2,Audio Array,GB-01 (AM-C43 +AI-10),1p Sales,FBA79824,,0,0,,,,,,
Week 2,Audio Array,AE831,1p Sales,FBA79975,,0,0,,,,,,
Week 2,Audio Array,W3,1p Sales,FBA79997,,0,0,,,,,,
Week 2,Audio Array,W5,1p Sales,FBA79998,,0,0,,,,,,
Week 2,Audio Array,DP-718H,1p Sales,FBA80000,,0,0,,,,,,
Week 2,Audio Array,USB718,1p Sales,FBA80001,,0,0,,,,,,
Week 2,Audio Array,"UB-01 (AI-04, AM-S1, AA-21, AM-C2)",1p Sales,FBA79821,,0,0,,,,,,
Week 2,Audio Array,KB-01 (AM-W32 + AI-12),1p Sales,FBA79822,,0,0,,,,,,
Week 2,Audio Array,AM-C29,1p Sales,FBA77011,,0,0,,,,,,
Week 2,Audio Array,GB-03 (AI-12 + AM-C43),1p Sales,FBA79830,,0,0,,,,,,
Week 2,Audio Array,PB-07 (AA-05 + AM-C45 + AI-04),1p Sales,FBA79836,,0,0,,,,,,
Week 2,Audio Array,PB-09 (AM-C45 + AI-06 + AA-05),1p Sales,FBA79847,,0,0,,,,,,
Week 2,Audio Array,GB-04 (AM-C45 + AI-06),1p Sales,FBA79831,,0,0,,,,,,
Week 2,Audio Array,AM-C32,1p Sales,FBA78205,,0,0,,,,,,
Week 2,Audio Array,PB-02 (AI-04 Red + AM-C11 + AA-05),1p Sales,FBA79826,,0,0,,,,,,
Week 2,Audio Array,JT-1,1p Sales,FBA79976,,0,0,,,,,,
Week 2,Audio Array,BM-320PRO,1p Sales,FBA79977,,0,0,,,,,,
Week 2,Audio Array,AM-Pro16,1p Sales,FBA80011,,0,0,,,,,,
Week 2,Audio Array,AM-Pro24,1p Sales,FBA80012,,0,0,,,,,,
Week 2,Audio Array,XM-16,1p Sales,FBA80013,,0,0,,,,,,
Week 2,Audio Array,XM-24,1p Sales,FBA80014,,0,0,,,,,,
Week 2,Audio Array,AM-C37,1p Sales,FBA78424,,0,0,,,,,,
Week 2,Audio Array,AM-C38,1p Sales,FBA78425,,0,0,,,,,,
Week 2,Audio Array,AM-C36,1p Sales,FBA78423,,0,0,,,,,,
Week 2,Audio Array,PB-01 (AM-C11 + AI-04),1p Sales,FBA79823,,0,0,,,,,,
Week 2,Audio Array,AM-W15,1p Sales,FBA78206,,0,0,,,,,,
Week 2,Audio Array,AI-02 2x2| Metallic Red,1p Sales,FBA79070,,0,0,,,,,,
Week 2,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),1p Sales,FBA79834,,0,0,,,,,,
Week 2,Audio Array,AM-C23,1p Sales,FBA76726,,0,0,,,,,,
Week 2,Audio Array,AA-12,1p Sales,FBA76739,,0,0,,,,,,
Week 2,Audio Array,AB-01,1p Sales,FBA78986,,0,0,,,,,,
Week 2,Audio Array,AM-C35,1p Sales,FBA78422,,0,0,,,,,,
Week 2,Audio Array,PB-14 (AM-C43+AH-40-SL+AI-12),1p Sales,FBA79908,,0,0,,,,,,
Week 2,Audio Array,AM-C31,1p Sales,FBA78204,,0,0,,,,,,
Week 2,Audio Array,AM-C17,1p Sales,FBA76720,,0,0,,,,,,
Week 2,Audio Array,AM-C25,1p Sales,FBA76728,,0,0,,,,,,
Week 2,Audio Array,AM-K2,1p Sales,FBA76743,,0,0,,,,,,
Week 2,Audio Array,AI-09,1p Sales,FBA79014,,0,0,,,,,,
Week 2,Audio Array,AA-07,1p Sales,FBA76734,,0,0,,,,,,
Week 2,Audio Array,AM-A1,1p Sales,FBA78419,,0,0,,,,,,
Week 2,Audio Array,AA-18,1p Sales,FBA78972,,0,0,,,,,,
Week 2,Audio Array,AM-C12,1p Sales,FBA76715,,0,0,,,,,,
Week 2,Audio Array,AM-C22,1p Sales,FBA76725,,0,0,,,,,,
Week 2,Audio Array,PB-11 (AM-C44+AA-05+AH-45-BK),1p Sales,FBA79905,,0,0,,,,,,
Week 2,Audio Array,AM-C34,1p Sales,FBA78421,,0,0,,,,,,
Week 2,Audio Array,AM-W21,1p Sales,FBA79722,,0,0,,,,,,
Week 2,Audio Array,AM-C8,1p Sales,FBA75682,,0,0,,,,,,
Week 2,Audio Array,AM-C9,1p Sales,FBA75685,,0,0,,,,,,
Week 2,Audio Array,AA-17,1p Sales,FBA78971,,0,0,,,,,,
Week 2,Audio Array,AA-08,1p Sales,FBA76735,,0,0,,,,,,
Week 2,Audio Array,AI-01,1p Sales,FBA76732,,0,0,,,,,,
Week 2,Audio Array,AI-08,1p Sales,FBA79013,,0,0,,,,,,
Week 2,Audio Array,AM-C24,1p Sales,FBA76727,,0,0,,,,,,
Week 2,Audio Array,AM-C18,1p Sales,FBA76721,,0,0,,,,,,
Week 2,Audio Array,AM-C19,1p Sales,FBA76722,,0,0,,,,,,
Week 2,Audio Array,AM-K3,1p Sales,FBA76744,,0,0,,,,,,
Week 2,Audio Array,AH-50 Ear Cushion,1p Sales,FBA79814,,0,0,,,,,,
Week 2,Audio Array,AM-C15,1p Sales,FBA76718,,0,0,,,,,,
Week 2,Audio Array,AI-07,1p Sales,FBA79012,,0,0,,,,,,
Week 2,Audio Array,AA-10,1p Sales,FBA76737,,0,0,,,,,,
Week 2,Audio Array,AM-C14,1p Sales,FBA76717,,0,0,,,,,,
Week 2,Audio Array,AA-11,1p Sales,FBA76738,,0,0,,,,,,
Week 2,Audio Array,AM-C26,1p Sales,FBA76729,,0,0,,,,,,
Week 2,Audio Array,AI-04 Black,1p Sales,FBA77010,,0,0,,,,,,
Week 2,Audio Array,AM-C1,1p Sales,FBA75673,,0,0,,,,,,
Week 2,Audio Array,AM-C16,1p Sales,FBA76719,,0,0,,,,,,
Week 2,Audio Array,AM-C21,1p Sales,FBA76724,,0,0,,,,,,
Week 2,Audio Array,AI-02,1p Sales,FBA76733,,0,0,,,,,,
Week 2,Audio Array,AA-09,1p Sales,FBA76736,,0,0,,,,,,
Week 2,Audio Array,AA-13,1p Sales,FBA76740,,0,0,,,,,,
Week 2,Audio Array,AA-14,1p Sales,FBA76741,,0,0,,,,,,
Week 2,Audio Array,AA-15,1p Sales,FBA78207,,0,0,,,,,,
Week 2,Audio Array,AA-16,1p Sales,FBA78970,,0,0,,,,,,
Week 2,Audio Array,AA-23,1p Sales,FBA78977,,0,0,,,,,,
Week 2,Audio Array,AA-24,1p Sales,FBA78978,,0,0,,,,,,
Week 2,Audio Array,AI-05,1p Sales,FBA79004,,0,0,,,,,,
Week 2,Audio Array,AB-02 (AI-04 Red + AM-C2),1p Sales,FBA79180,,0,0,,,,,,
Week 2,Audio Array,AB-03 (AM-C11+ AI-04 + AA-05),1p Sales,FBA79181,,0,0,,,,,,
Week 2,Audio Array,AB-04 (2xAM-C2 + AI-04 Red),1p Sales,FBA79182,,0,0,,,,,,
Week 2,Audio Array,AB-05 (2xAM-C11+AI-04Red+2xAA-05),1p Sales,FBA79183,,0,0,,,,,,
Week 2,Audio Array,AI-06 + AM-C45,1p Sales,FBA79837,,0,0,,,,,,
Week 2,Audio Array,PB-13 (AM-C43+AH-40-SL+AI-11),1p Sales,FBA79907,,0,0,,,,,,
Week 2,Audio Array,AWB-01,1p Sales,FBA79389,,0,0,,,,,,
Week 2,Audio Array,A2-XLR,1p Sales,FBA80006,,0,0,,,,,,
Week 2,Audio Array,AI-04 Red,D2C - Audio Array,FBA76864,,2,9326,,,,,,
Week 2,Audio Array,AM-C1,D2C - Audio Array,FBA75673,,19,54359,,,,,,
Week 2,Audio Array,AM-S1,D2C - Audio Array,FBA79482,,0,0,,,,,,
Week 2,Audio Array,AH-50,D2C - Audio Array,FBA79813,,9,18594,,,,,,
Week 2,Audio Array,AM-Pro12,D2C - Audio Array,FBA79964,,0,0,,,,,,
Week 2,Audio Array,AM-C46,D2C - Audio Array,FBA79380,,0,0,,,,,,
Week 2,Audio Array,AM-Mix8,D2C - Audio Array,FBA79963,,0,0,,,,,,
Week 2,Audio Array,AI-10,D2C - Audio Array,FBA79103,,0,0,,,,,,
Week 2,Audio Array,AM-C43,D2C - Audio Array,FBA79011,,0,0,,,,,,
Week 2,Audio Array,AA-21,D2C - Audio Array,FBA78975,,0,0,,,,,,
Week 2,Audio Array,AM-W12,D2C - Audio Array,FBA75688,,1,4027,,,,,,
Week 2,Audio Array,AM-Mix10,D2C - Audio Array,FBA79966,,0,0,,,,,,
Week 2,Audio Array,AM-W18,D2C - Audio Array,FBA79109,,1,1271,,,,,,
Week 2,Audio Array,AM-W45,D2C - Audio Array,FBA79005,,0,0,,,,,,
Week 2,Audio Array,AM-W22,D2C - Audio Array,FBA79816,,4,15260,,,,,,
Week 2,Audio Array,AM-W13,D2C - Audio Array,FBA75689,,0,0,,,,,,
Week 2,Audio Array,AH-45 BK,D2C - Audio Array,FBA79839,,9,13824,,,,,,
Week 2,Audio Array,AM-W19,D2C - Audio Array,FBA79815,,8,16952,,,,,,
Week 2,Audio Array,AA-19BL,D2C - Audio Array,FBA79355,,0,0,,,,,,
Week 2,Audio Array,AM-Mix6,D2C - Audio Array,FBA79965,,0,0,,,,,,
Week 2,Audio Array,UB-03 (AM-S1 + AA-22),D2C - Audio Array,FBA79969,,0,0,,,,,,
Week 2,Audio Array,PB-10 (AM-C2+AI-04+AH-60-BL),D2C - Audio Array,FBA79904,,0,0,,,,,,
Week 2,Audio Array,AA-19,D2C - Audio Array,FBA78973,,0,0,,,,,,
Week 2,Audio Array,AM-C2,D2C - Audio Array,FBA75674,,0,0,,,,,,
Week 2,Audio Array,AM-W23,D2C - Audio Array,FBA79957,,0,0,,,,,,
Week 2,Audio Array,AA-05,D2C - Audio Array,FBA76414,,0,0,,,,,,
Week 2,Audio Array,AM-W47 Wireless,D2C - Audio Array,FBA79960,,0,0,,,,,,
Week 2,Audio Array,AI-14,D2C - Audio Array,FBA79968,,0,0,,,,,,
Week 2,Audio Array,M8,D2C - Audio Array,FBA79972,,0,0,,,,,,
Week 2,Audio Array,AM-W32,D2C - Audio Array,FBA79445,,0,0,,,,,,
Week 2,Audio Array,AM-Mix4 OTG,D2C - Audio Array,FBA79962,,0,0,,,,,,
Week 2,Audio Array,AM-W36,D2C - Audio Array,FBA79449,,0,0,,,,,,
Week 2,Audio Array,AM-C28,D2C - Audio Array,FBA76862,,0,0,,,,,,
Week 2,Audio Array,AM-C44,D2C - Audio Array,FBA79106,,1,5034,,,,,,
Week 2,Audio Array,AA-26,D2C - Audio Array,FBA79694,,0,0,,,,,,
Week 2,Audio Array,AM-C10,D2C - Audio Array,FBA75690,,0,0,,,,,,
Week 2,Audio Array,AI-11,D2C - Audio Array,FBA79104,,1,1589,,,,,,
Week 2,Audio Array,AM-W17,D2C - Audio Array,FBA79107,,0,0,,,,,,
Week 2,Audio Array,AM-W34,D2C - Audio Array,FBA79447,,0,0,,,,,,
Week 2,Audio Array,PB-04 (AI-04 Red + AM-C44 x 2),D2C - Audio Array,FBA79833,,0,0,,,,,,
Week 2,Audio Array,AM-W47 Wired,D2C - Audio Array,FBA79959,,0,0,,,,,,
Week 2,Audio Array,AM-C5,D2C - Audio Array,FBA75677,,0,0,,,,,,
Week 2,Audio Array,AH-60 BL,D2C - Audio Array,FBA79841,,1,2222,,,,,,
Week 2,Audio Array,AM-C45,D2C - Audio Array,FBA79379,,0,0,,,,,,
Week 2,Audio Array,AA-04,D2C - Audio Array,FBA75684,,0,0,,,,,,
Week 2,Audio Array,AI-13,D2C - Audio Array,FBA79961,,0,0,,,,,,
Week 2,Audio Array,AM-W33,D2C - Audio Array,FBA79446,,0,0,,,,,,
Week 2,Audio Array,AH-60 RD,D2C - Audio Array,FBA79840,,0,0,,,,,,
Week 2,Audio Array,SB-01,D2C - Audio Array,FBK79708,,0,0,,,,,,
Week 2,Audio Array,GB-02 (AM-C43 + AI-11),D2C - Audio Array,FBA79825,,0,0,,,,,,
Week 2,Audio Array,PB-06 (AA-05 + AM-C44 + AI-04),D2C - Audio Array,FBA79835,,0,0,,,,,,
Week 2,Audio Array,AM-W24,D2C - Audio Array,FBA79958,,0,0,,,,,,
Week 2,Audio Array,PB-03 (AI-04 Red + AM-C11 x 2),D2C - Audio Array,FBA79827,,0,0,,,,,,
Week 2,Audio Array,AM-C42,D2C - Audio Array,FBA79010,,3,7629,,,,,,
Week 2,Audio Array,AM-C39,D2C - Audio Array,FBA78960,,1,1801,,,,,,
Week 2,Audio Array,AM-C48,D2C - Audio Array,FBA79842,,0,0,,,,,,
Week 2,Audio Array,AA-02,D2C - Audio Array,FBA75679,,0,0,,,,,,
Week 2,Audio Array,UB-02 (AM-S1 + AA-21),D2C - Audio Array,FBA79845,,0,0,,,,,,
Week 2,Audio Array,AA-25,D2C - Audio Array,FBA79064,,1,794,,,,,,
Week 2,Audio Array,PB-12 (AM-C11+AA-05+AI-04+AH-60-RD),D2C - Audio Array,FBA79906,,0,0,,,,,,
Week 2,Audio Array,AC-6XL,D2C - Audio Array,FBA77171,,0,0,,,,,,
Week 2,Audio Array,AA-01,D2C - Audio Array,FBA75678,,0,0,,,,,,
Week 2,Audio Array,AM-C44 Pro,D2C - Audio Array,FBA79655,,0,0,,,,,,
Week 2,Audio Array,SB-01,D2C - Audio Array,FBK79708,,6,8262,,,,,,
Week 2,Audio Array,AI-06,D2C - Audio Array,FBA79008,,0,0,,,,,,
Week 2,Audio Array,AM-K1,D2C - Audio Array,FBA76742,,0,0,,,,,,
Week 2,Audio Array,AM-C41,D2C - Audio Array,FBK79009,,0,0,,,,,,
Week 2,Audio Array,AM-W35,D2C - Audio Array,FBA79448,,0,0,,,,,,
Week 2,Audio Array,AM-C11X Pro,D2C - Audio Array,FBA79846,,0,0,,,,,,
Week 2,Audio Array,AM-W16,D2C - Audio Array,FBA79108,,0,0,,,,,,
Week 2,Audio Array,AA-25M,D2C - Audio Array,FBA79903,,0,0,,,,,,
Week 2,Audio Array,AI-12,D2C - Audio Array,FBA79105,,1,1430,,,,,,
Week 2,Audio Array,PB-08 (AM-C1 + AI-04),D2C - Audio Array,FBA79844,,0,0,,,,,,
Week 2,Audio Array,AC-3XL,D2C - Audio Array,FBA79820,,0,0,,,,,,
Week 2,Audio Array,AM-C7,D2C - Audio Array,FBA75681,,0,0,,,,,,
Week 2,Audio Array,AA-20,D2C - Audio Array,FBA78974,,0,0,,,,,,
Week 2,Audio Array,AM-W14,D2C - Audio Array,FBA75691,,0,0,,,,,,
Week 2,Audio Array,AA-03,D2C - Audio Array,FBA75683,,0,0,,,,,,
Week 2,Audio Array,AH-40 SL,D2C - Audio Array,FBA79838,,7,7794,,,,,,
Week 2,Audio Array,AA-06,D2C - Audio Array,FBA76597,,0,0,,,,,,
Week 2,Audio Array,AM-C47,D2C - Audio Array,FBA79783,,0,0,,,,,,
Week 2,Audio Array,AM-C6,D2C - Audio Array,FBA75680,,1,2119,,,,,,
Week 2,Audio Array,AM-C3,D2C - Audio Array,FBA75675,,0,0,,,,,,
Week 2,Audio Array,AM-C11,D2C - Audio Array,FBA75692,,0,0,,,,,,
Week 2,Audio Array,AM-C42,D2C - Audio Array,FBA79010,,0,0,,,,,,
Week 2,Audio Array,AM-W11,D2C - Audio Array,FBA75687,,0,0,,,,,,
Week 2,Audio Array,AM-C45 Pro,D2C - Audio Array,FBA79653,,0,0,,,,,,
Week 2,Audio Array,AI-03,D2C - Audio Array,FBA76863,,0,0,,,,,,
Week 2,Audio Array,AM-C4,D2C - Audio Array,FBA75676,,0,0,,,,,,
Week 2,Audio Array,GB-05 (AM-C43 + AI-06),D2C - Audio Array,FBA79832,,0,0,,,,,,
Week 2,Audio Array,AM-C3a,D2C - Audio Array,FBA79016,,0,0,,,,,,
Week 2,Audio Array,AA-22,D2C - Audio Array,FBA78976,,0,0,,,,,,
Week 2,Audio Array,AM-W21,D2C - Audio Array,FBA79722,,0,0,,,,,,
Week 2,Audio Array,AM-C11X,D2C - Audio Array,FBA78925,,0,0,,,,,,
Week 2,Audio Array,AM-C41,D2C - Audio Array,FBK79009,,0,0,,,,,,
Week 2,Audio Array,AM-C40,D2C - Audio Array,FBA78961,,0,0,,,,,,
Week 2,Audio Array,AM-C30,D2C - Audio Array,FBA78203,,0,0,,,,,,
Week 2,Audio Array,AM-W19,D2C - Audio Array,FBA79815,,,,,,,,,
Week 2,Audio Array,AM-C20,D2C - Audio Array,FBA76723,,0,0,,,,,,
Week 2,Audio Array,AM-C13,D2C - Audio Array,FBA76716,,0,0,,,,,,
Week 2,Audio Array,AM-C33,D2C - Audio Array,FBA78420,,0,0,,,,,,
Week 2,Audio Array,AM-S2,D2C - Audio Array,FBA79848,,0,0,,,,,,
Week 2,Audio Array,AM-C11 Pro,D2C - Audio Array,FBA79654,,0,0,,,,,,
Week 2,Audio Array,A3-XLR,D2C - Audio Array,FBA79956,,0,0,,,,,,
Week 2,Audio Array,AM-W10,D2C - Audio Array,FBA75686,,0,0,,,,,,
Week 2,Audio Array,AM-C50,D2C - Audio Array,FBA79995,,0,0,,,,,,
Week 2,Audio Array,AM-C49,D2C - Audio Array,FBA79996,,0,0,,,,,,
Week 2,Audio Array,AM-C51,D2C - Audio Array,FBA80009,,0,0,,,,,,
Week 2,Audio Array,AM-C52,D2C - Audio Array,FBA80010,,0,0,,,,,,
Week 2,Audio Array,AK-37-B,D2C - Audio Array,FBA79979,,0,0,,,,,,
Week 2,Audio Array,AA-19WL,D2C - Audio Array,FBA79356,,1,5299,,,,,,
Week 2,Audio Array,AM-W33 Pro,D2C - Audio Array,FBA80002,,0,0,,,,,,
Week 2,Audio Array,AM-W20,D2C - Audio Array,FBA79444,,2,4450,,,,,,
Week 2,Audio Array,AK-37-W,D2C - Audio Array,FBA79980,,0,0,,,,,,
Week 2,Audio Array,AK-61 Neo,D2C - Audio Array,FBA79981,,0,0,,,,,,
Week 2,Audio Array,AK-61 Pro,D2C - Audio Array,FBA79982,,0,0,,,,,,
Week 2,Audio Array,AM-W48,D2C - Audio Array,FBA79983,,0,0,,,,,,
Week 2,Audio Array,MT-12,D2C - Audio Array,FBA80007,,0,0,,,,,,
Week 2,Audio Array,AM-W32 Pro,D2C - Audio Array,FBA80003,,0,0,,,,,,
Week 2,Audio Array,AM-W36 Pro,D2C - Audio Array,FBA80004,,0,0,,,,,,
Week 2,Audio Array,JTG800,D2C - Audio Array,FBA79999,,0,0,,,,,,
Week 2,Audio Array,T-835,D2C - Audio Array,FBA80005,,0,0,,,,,,
Week 2,Audio Array,AM-W20,D2C - Audio Array,FBA79444,,0,0,,,,,,
Week 2,Audio Array,AM-C27,D2C - Audio Array,FBA76730,,0,0,,,,,,
Week 2,Audio Array,AM-W46,D2C - Audio Array,FBA79230,,0,0,,,,,,
Week 2,Audio Array,GB-01 (AM-C43 +AI-10),D2C - Audio Array,FBA79824,,0,0,,,,,,
Week 2,Audio Array,AE831,D2C - Audio Array,FBA79975,,0,0,,,,,,
Week 2,Audio Array,W3,D2C - Audio Array,FBA79997,,0,0,,,,,,
Week 2,Audio Array,W5,D2C - Audio Array,FBA79998,,0,0,,,,,,
Week 2,Audio Array,DP-718H,D2C - Audio Array,FBA80000,,0,0,,,,,,
Week 2,Audio Array,USB718,D2C - Audio Array,FBA80001,,0,0,,,,,,
Week 2,Audio Array,"UB-01 (AI-04, AM-S1, AA-21, AM-C2)",D2C - Audio Array,FBA79821,,0,0,,,,,,
Week 2,Audio Array,KB-01 (AM-W32 + AI-12),D2C - Audio Array,FBA79822,,0,0,,,,,,
Week 2,Audio Array,AM-C29,D2C - Audio Array,FBA77011,,0,0,,,,,,
Week 2,Audio Array,GB-03 (AI-12 + AM-C43),D2C - Audio Array,FBA79830,,0,0,,,,,,
Week 2,Audio Array,PB-07 (AA-05 + AM-C45 + AI-04),D2C - Audio Array,FBA79836,,0,0,,,,,,
Week 2,Audio Array,PB-09 (AM-C45 + AI-06 + AA-05),D2C - Audio Array,FBA79847,,0,0,,,,,,
Week 2,Audio Array,GB-04 (AM-C45 + AI-06),D2C - Audio Array,FBA79831,,0,0,,,,,,
Week 2,Audio Array,AM-C32,D2C - Audio Array,FBA78205,,0,0,,,,,,
Week 2,Audio Array,PB-02 (AI-04 Red + AM-C11 + AA-05),D2C - Audio Array,FBA79826,,0,0,,,,,,
Week 2,Audio Array,JT-1,D2C - Audio Array,FBA79976,,0,0,,,,,,
Week 2,Audio Array,BM-320PRO,D2C - Audio Array,FBA79977,,0,0,,,,,,
Week 2,Audio Array,AM-Pro16,D2C - Audio Array,FBA80011,,0,0,,,,,,
Week 2,Audio Array,AM-Pro24,D2C - Audio Array,FBA80012,,0,0,,,,,,
Week 2,Audio Array,XM-16,D2C - Audio Array,FBA80013,,0,0,,,,,,
Week 2,Audio Array,XM-24,D2C - Audio Array,FBA80014,,0,0,,,,,,
Week 2,Audio Array,AM-C37,D2C - Audio Array,FBA78424,,0,0,,,,,,
Week 2,Audio Array,AM-C38,D2C - Audio Array,FBA78425,,0,0,,,,,,
Week 2,Audio Array,AM-C36,D2C - Audio Array,FBA78423,,0,0,,,,,,
Week 2,Audio Array,PB-01 (AM-C11 + AI-04),D2C - Audio Array,FBA79823,,0,0,,,,,,
Week 2,Audio Array,AM-W15,D2C - Audio Array,FBA78206,,0,0,,,,,,
Week 2,Audio Array,AI-02 2x2| Metallic Red,D2C - Audio Array,FBA79070,,0,0,,,,,,
Week 2,Audio Array,PB-05 (AA-05 + AM-C11 + AI-04),D2C - Audio Array,FBA79834,,0,0,,,,,,
Week 2,Audio Array,AM-C23,D2C - Audio Array,FBA76726,,0,0,,,,,,
Week 2,Audio Array,AA-12,D2C - Audio Array,FBA76739,,0,0,,,,,,
Week 2,Audio Array,AB-01,D2C - Audio Array,FBA78986,,0,0,,,,,,
Week 2,Audio Array,AM-C35,D2C - Audio Array,FBA78422,,0,0,,,,,,
Week 2,Audio Array,PB-14 (AM-C43+AH-40-SL+AI-12),D2C - Audio Array,FBA79908,,0,0,,,,,,
Week 2,Audio Array,AM-C31,D2C - Audio Array,FBA78204,,0,0,,,,,,
Week 2,Audio Array,AM-C17,D2C - Audio Array,FBA76720,,0,0,,,,,,
Week 2,Audio Array,AM-C25,D2C - Audio Array,FBA76728,,0,0,,,,,,
Week 2,Audio Array,AM-K2,D2C - Audio Array,FBA76743,,0,0,,,,,,
Week 2,Audio Array,AI-09,D2C - Audio Array,FBA79014,,0,0,,,,,,
Week 2,Audio Array,AA-07,D2C - Audio Array,FBA76734,,0,0,,,,,,
Week 2,Audio Array,AM-A1,D2C - Audio Array,FBA78419,,0,0,,,,,,
Week 2,Audio Array,AA-18,D2C - Audio Array,FBA78972,,0,0,,,,,,
Week 2,Audio Array,AM-C12,D2C - Audio Array,FBA76715,,0,0,,,,,,
Week 2,Audio Array,AM-C22,D2C - Audio Array,FBA76725,,0,0,,,,,,
Week 2,Audio Array,PB-11 (AM-C44+AA-05+AH-45-BK),D2C - Audio Array,FBA79905,,0,0,,,,,,
Week 2,Audio Array,AM-C34,D2C - Audio Array,FBA78421,,0,0,,,,,,
Week 2,Audio Array,AM-W21,D2C - Audio Array,FBA79722,,0,0,,,,,,
Week 2,Audio Array,AM-C8,D2C - Audio Array,FBA75682,,0,0,,,,,,
